bathrooms,bedrooms,condition,floors,grade,price,sqft_above,sqft_basement,sqft_living,sqft_living15,sqft_lot,sqft_lot15,view,waterfront,yr_built,yr_renovated_bool,zipcode
1.5,2,3,1.0,7,350000.0,1150,0,1150,1910,7552,8145,1,0,1944,0,98125
2.75,6,5,1.0,9,968000.0,2070,1540,3610,2890,17580,14060,4,0,1959,0,98075
2.0,3,3,3.0,7,491000.0,1250,0,1250,1320,1306,1306,0,0,2000,0,98107
2.5,3,3,2.0,9,948000.0,3510,0,3510,3510,9824,10588,0,0,2002,0,98075
2.5,3,3,2.0,8,900000.0,1700,560,2260,1740,9577,10240,0,0,1925,1,98117
1.75,3,4,1.0,7,270000.0,1420,1420,2840,1650,9800,9590,0,0,1977,0,98042
1.5,3,3,1.0,7,198000.0,820,610,1430,1430,7347,8723,0,0,1980,0,98023
1.0,2,3,1.0,7,250000.0,1420,0,1420,1220,21158,8625,0,0,1953,0,98166
2.5,4,3,2.0,8,615000.0,2120,0,2120,2170,3720,3720,0,0,2004,0,98029
2.5,3,3,2.0,8,550000.0,2080,0,2080,2210,7749,7471,0,0,1988,0,98029
2.5,2,3,2.0,7,190000.0,1370,0,1370,1370,3438,2308,0,0,1987,0,98188
2.25,4,3,1.0,8,629000.0,1280,620,1900,2330,11171,9934,0,0,1984,0,98006
1.75,3,5,1.0,7,434000.0,1660,0,1660,1660,8301,9489,0,0,1955,0,98028
1.0,3,4,1.0,7,415885.0,1310,0,1310,1120,4163,4166,0,0,1964,0,98126
2.5,3,3,1.0,7,550000.0,920,920,1840,1780,3035,4000,0,0,1926,0,98105
0.75,1,3,1.0,7,272000.0,580,460,1040,1560,6034,5650,1,0,1991,0,98178
2.5,3,3,2.0,10,665000.0,2610,0,2610,3060,35000,35427,0,0,1988,0,98072
2.0,3,5,1.0,7,510000.0,1990,0,1990,2120,7405,6462,0,0,1971,0,98006
2.0,3,4,1.0,8,530000.0,1740,1340,3080,2100,17700,15100,0,0,1965,0,98166
1.0,3,3,1.0,7,355000.0,1200,0,1200,1960,16000,15500,0,0,1970,0,98072
1.0,4,3,1.0,7,255000.0,1250,0,1250,1260,9102,9180,0,0,1955,0,98148
2.75,4,3,2.0,10,790000.0,2640,0,2640,2980,9000,9137,0,0,1990,0,98052
1.75,5,5,2.0,8,695000.0,1790,0,1790,1840,9335,9612,0,0,1952,0,98004
2.0,2,2,1.0,7,255000.0,1140,0,1140,1130,8400,9375,0,0,1954,0,98148
2.25,3,3,1.5,7,410000.0,1380,410,1790,2140,5794,7769,0,0,1985,0,98072
2.75,4,4,1.0,7,650000.0,1420,490,1910,2300,16532,8250,0,0,1940,0,98117
1.75,4,4,1.5,7,675000.0,1530,0,1530,1650,3615,4200,0,0,1913,0,98103
2.5,2,3,2.0,8,332888.0,950,100,1050,1350,1029,3600,0,0,2007,0,98122
1.75,3,4,1.0,7,300000.0,1130,600,1730,1950,6900,7200,0,0,1976,0,98031
1.5,4,4,1.0,7,320000.0,1100,0,1100,1380,11824,11796,0,0,1954,0,98006
2.25,5,4,1.0,7,342500.0,1050,1050,2100,2100,10726,10726,0,0,1963,0,98059
2.5,4,3,2.0,9,752875.0,2800,0,2800,2280,72309,36420,0,0,1992,0,98072
3.5,5,3,2.0,10,1730000.0,3410,1590,5000,3360,26540,17398,3,0,2008,0,98040
0.5,1,3,1.0,6,255000.0,500,380,880,1410,1642,2992,0,0,1910,0,98126
2.5,3,3,2.0,7,244000.0,1470,0,1470,1360,9337,8684,0,0,1991,0,98155
3.25,5,3,2.0,10,1420000.0,3430,520,3950,2070,11438,10751,2,0,2006,0,98033
1.0,3,3,1.0,7,218000.0,980,0,980,1430,12812,8986,0,0,1956,0,98168
1.0,4,3,1.5,7,359000.0,2180,0,2180,1360,10617,9519,0,0,1950,0,98155
2.75,4,3,2.0,11,840000.0,3040,0,3040,3830,13559,12202,0,0,2003,0,98059
3.75,5,3,2.0,9,900000.0,3170,960,4130,4130,226076,55321,0,0,1985,0,98077
1.75,4,4,1.5,7,205000.0,1850,0,1850,1750,65340,40946,0,0,1972,0,98042
2.5,3,2,2.0,7,205000.0,1600,0,1600,1410,7295,9000,0,0,1993,0,98042
1.5,2,3,2.0,7,500000.0,1370,700,2070,2070,5432,5505,0,0,1951,0,98108
2.5,4,3,2.0,7,510000.0,3180,0,3180,2610,5405,5403,0,0,2001,0,98059
4.25,6,4,2.0,9,1135000.0,4820,2080,6900,4170,244716,266587,0,0,2002,0,98077
2.25,4,3,2.0,7,1545000.0,2080,560,2640,1910,3000,3000,0,0,1908,0,98109
1.5,3,3,1.0,6,210000.0,1920,0,1920,1616,61014,61014,0,0,1953,0,98038
1.75,3,3,1.0,8,597500.0,1600,430,2030,2910,32565,34190,0,0,1981,0,98052
1.0,2,3,1.5,6,400000.0,1140,0,1140,1580,101529,101529,0,0,1932,0,98092
1.0,3,5,1.0,7,412000.0,1260,400,1660,1390,6992,7359,0,0,1952,0,98155
1.5,2,3,3.0,7,299950.0,1390,0,1390,1340,1756,1756,0,0,2005,0,98133
3.0,4,3,1.5,8,1081000.0,1690,800,2490,1960,4325,4284,0,0,1922,1,98105
2.5,4,3,2.0,9,422500.0,2550,0,2550,2630,8824,11237,0,0,1990,0,98031
2.0,3,4,1.0,6,410000.0,1270,0,1270,1470,10227,9750,0,0,1968,0,98033
3.25,4,3,2.0,10,1400000.0,2140,840,2980,2200,7000,4800,3,0,1900,1,98144
2.0,3,4,1.0,8,245000.0,1470,0,1470,1980,8000,8000,0,0,1974,0,98023
3.0,4,4,1.5,10,720000.0,2180,1370,3550,3170,12327,12937,0,0,1990,0,98011
1.0,2,2,1.0,6,315000.0,780,0,780,1750,7200,7200,0,0,1935,0,98118
2.5,2,3,2.0,7,191950.0,1390,0,1390,1390,1302,2052,0,0,1987,0,98003
2.5,4,3,2.0,8,455000.0,2440,0,2440,2260,5001,5001,0,0,2005,0,98056
1.5,3,3,1.5,8,523000.0,1260,0,1260,1700,3135,4180,0,0,1931,0,98116
2.25,3,4,2.0,7,250000.0,1640,0,1640,1230,4420,6632,0,0,1918,1,98002
3.0,3,3,1.5,7,294000.0,1140,530,1670,1010,4120,4120,0,0,1929,1,98055
2.25,3,3,1.0,8,490000.0,2040,340,2380,1680,6000,7200,0,0,1961,0,98115
1.0,4,3,1.0,7,310000.0,1030,0,1030,1250,5750,5750,0,0,1971,0,98126
1.5,3,5,1.0,7,265000.0,1560,0,1560,1400,10489,10489,0,0,1961,0,98022
1.75,4,4,1.0,7,402000.0,1010,630,1640,1680,10500,7650,0,0,1968,0,98052
2.5,2,3,1.0,8,705000.0,2200,0,2200,2700,188200,84942,3,0,2007,0,98022
2.5,4,3,2.0,10,589450.0,3190,0,3190,3190,7941,7255,0,0,2005,0,98038
1.5,3,3,1.0,7,219950.0,1200,0,1200,2120,8404,12000,0,0,1964,0,98188
2.25,3,4,2.0,8,750000.0,1510,740,2250,2240,5301,7200,0,0,1975,0,98115
1.75,2,4,1.0,7,478000.0,980,980,1960,1650,6000,6000,0,0,1904,0,98199
1.0,3,3,1.0,7,170000.0,1250,0,1250,1510,7015,11460,0,0,1958,0,98188
2.25,4,4,1.0,9,489950.0,2640,0,2640,2780,31941,35365,0,0,1986,0,98092
2.25,2,4,1.5,9,1370000.0,1930,530,2460,2260,16940,6851,4,0,1936,0,98117
2.5,3,3,2.0,7,319950.0,1700,0,1700,1950,7000,7000,0,0,1996,0,98038
1.0,2,3,1.0,5,208417.0,840,0,840,830,4200,5000,0,0,1938,0,98108
2.0,4,3,1.0,6,410000.0,950,950,1900,1230,5100,5100,0,0,1914,1,98117
2.75,4,3,1.0,7,590000.0,1080,1080,2160,2450,4205,6014,3,0,1969,0,98125
1.75,3,5,1.0,8,648000.0,1610,0,1610,2270,10229,8800,0,0,1961,0,98006
2.5,3,3,2.0,8,255000.0,1720,0,1720,1720,6194,6211,0,0,1998,0,98092
2.75,4,3,2.0,8,465000.0,2190,0,2190,2190,3267,3619,0,0,2004,0,98072
1.75,4,5,1.0,8,622000.0,1510,1510,3020,2230,10714,14400,0,0,1958,0,98006
1.75,3,3,1.0,7,306000.0,1980,0,1980,1630,9800,7650,0,0,1991,0,98030
2.5,3,4,2.0,7,617000.0,1880,0,1880,1230,5500,5500,0,0,1947,1,98199
1.75,3,4,1.0,7,438750.0,1610,0,1610,1230,6480,8040,0,0,1947,0,98125
3.0,4,3,2.0,9,1280000.0,2300,960,3260,2410,4500,4995,0,0,1930,1,98109
3.25,5,3,2.0,9,995000.0,2970,1000,3970,2520,8029,8214,2,0,1979,0,98177
2.5,4,5,2.0,12,1580000.0,4570,0,4570,3810,74487,74487,4,0,1948,1,98177
2.75,5,3,1.5,7,635000.0,1710,910,2620,1790,5500,5500,0,0,1911,0,98117
1.0,3,4,1.0,7,215000.0,1180,0,1180,1290,9000,8316,0,0,1970,0,98031
2.5,3,3,3.0,7,530000.0,1315,50,1365,1360,1090,1124,0,0,2003,0,98115
1.0,2,4,1.0,6,295000.0,720,0,720,1000,4125,6100,0,0,1943,0,98106
2.25,3,3,1.0,7,245000.0,930,420,1350,1460,6775,7210,0,0,1981,0,98032
2.5,6,4,1.0,8,400000.0,1530,1530,3060,2690,17112,16038,0,0,1967,0,98058
2.75,3,4,2.0,8,303000.0,1850,0,1850,1850,8820,8651,0,0,1993,0,98022
1.75,3,4,1.5,7,330000.0,1320,0,1320,1160,9675,9675,0,0,1970,0,98024
1.75,3,3,2.0,9,700000.0,1990,0,1990,2880,13000,11340,3,0,1980,0,98028
1.0,1,3,1.0,5,126000.0,610,0,610,1090,4400,4930,0,0,1922,0,98055
1.0,4,3,1.5,7,850000.0,2500,0,2500,2880,35802,40510,0,0,1955,0,98005
2.0,3,4,1.0,7,405000.0,1440,0,1440,1800,7425,8344,0,0,1965,0,98034
4.5,6,3,2.0,8,869900.0,1770,980,2750,1860,4400,4400,0,0,1987,0,98103
1.75,3,3,1.0,8,485000.0,1790,0,1790,1310,6775,6028,2,0,1951,0,98126
2.0,2,3,2.0,8,400000.0,720,330,1050,1340,1173,1317,0,0,2004,0,98122
2.5,3,3,2.0,7,299950.0,1780,0,1780,3050,4650,3848,0,0,2011,0,98038
2.5,4,3,2.0,8,585000.0,2200,0,2200,2270,9099,8900,0,0,1994,0,98034
2.0,4,3,2.0,7,495000.0,1470,250,1720,1510,5413,5413,0,0,1938,1,98115
4.5,5,3,2.0,12,2200000.0,4570,1270,5840,4850,17168,15017,0,0,2006,0,98029
2.25,3,3,2.0,7,447000.0,1520,0,1520,1530,14080,9758,0,0,1984,0,98074
1.0,3,4,1.0,7,206000.0,1320,0,1320,1320,9239,8415,0,0,1968,0,98092
1.0,3,3,1.0,7,500000.0,950,120,1070,1090,4600,4600,0,0,1930,0,98116
2.5,4,3,2.0,8,302500.0,1990,0,1990,1850,5511,6031,0,0,1994,0,98030
4.25,4,3,2.0,9,1250000.0,3080,1900,4980,2840,13000,11308,3,0,1982,0,98052
1.0,2,3,1.0,6,391000.0,890,0,890,1690,5423,5993,0,0,1946,0,98117
2.0,3,3,2.0,7,250000.0,1440,0,1440,1480,5457,6286,0,0,1986,0,98038
2.5,4,3,2.0,7,435000.0,2440,0,2440,2440,5350,5090,0,0,2003,0,98059
2.25,4,3,1.0,7,160000.0,1440,360,1800,2400,14722,10000,0,0,1962,0,98055
3.0,5,3,1.0,7,451000.0,1330,930,2260,1940,6508,9450,0,0,2003,0,98155
1.0,2,5,1.0,6,206000.0,810,0,810,1090,7158,7158,0,0,1944,0,98168
2.75,4,4,2.0,7,590000.0,1540,700,2240,1830,5400,5000,0,0,1940,0,98116
2.5,3,4,2.0,9,695000.0,3800,760,4560,2360,17622,15000,0,0,1986,0,98074
1.5,3,5,1.0,7,350000.0,1550,0,1550,1550,40752,8000,0,0,1954,0,98031
3.5,5,3,2.0,10,1236300.0,2420,760,3180,2060,4628,4640,0,0,2001,0,98199
2.25,6,4,1.0,7,395000.0,1700,1250,2950,1790,11200,11200,0,0,1970,0,98072
3.0,5,3,2.0,7,419000.0,2190,0,2190,1440,9652,6710,0,0,1999,0,98178
2.0,2,3,1.0,8,592350.0,1570,0,1570,2165,4665,6262,0,0,2006,0,98053
3.25,5,3,2.0,9,855000.0,2620,800,3420,3310,5669,6006,0,0,2003,0,98027
2.5,4,3,2.0,9,771000.0,2420,0,2420,2650,7200,7800,0,0,1991,0,98033
2.25,3,4,1.0,7,325000.0,1570,0,1570,1570,43350,220849,3,0,1967,0,98022
3.25,5,5,2.0,9,1850000.0,2630,1050,3680,3050,6060,5850,0,0,1925,0,98112
1.75,4,4,1.0,7,545000.0,1210,700,1910,1780,6731,6350,0,0,1953,0,98116
1.75,3,4,1.0,7,615000.0,990,790,1780,1780,5175,5175,0,0,1927,0,98116
1.0,2,4,1.0,6,625500.0,1300,860,2160,1680,7439,7439,0,0,1953,0,98115
1.5,3,3,1.0,7,232000.0,1460,0,1460,1510,15000,15000,0,0,1966,0,98001
1.5,3,4,1.0,6,168000.0,1370,0,1370,2350,7439,3370,0,0,1963,0,98055
1.5,3,4,1.0,6,238000.0,1370,0,1370,2350,7439,3370,0,0,1963,0,98055
2.5,3,3,2.0,8,260000.0,1500,0,1500,1720,7401,7171,0,0,1998,0,98092
1.75,3,3,1.0,7,460000.0,1210,0,1210,1250,7500,6000,0,0,1951,0,98027
2.5,3,3,1.0,8,900000.0,1680,1170,2850,2670,11535,9942,1,0,1952,1,98155
1.0,3,3,1.0,6,289950.0,1090,0,1090,1060,8280,7609,0,0,1947,1,98155
1.75,3,4,1.0,7,265000.0,1450,0,1450,1520,5858,6573,0,0,1991,0,98038
2.25,4,5,1.0,8,465000.0,1340,480,1820,1270,20349,12800,0,0,1977,0,98072
1.5,3,3,1.0,7,370000.0,1320,0,1320,1380,7201,7201,0,0,1971,0,98034
1.5,2,4,1.0,7,240000.0,1670,0,1670,1670,9880,9807,0,0,1941,1,98146
2.0,4,5,1.0,5,232000.0,1440,0,1440,1500,5911,11089,0,0,1943,0,98056
1.0,3,3,1.0,7,237502.0,980,0,980,1300,7560,7560,0,0,1951,0,98126
3.5,4,3,2.0,10,1280000.0,2850,1490,4340,1290,5500,5500,0,0,2008,0,98199
2.25,4,4,1.0,8,957000.0,1430,1430,2860,2190,11545,11396,0,0,1966,0,98005
1.5,3,5,1.0,6,218000.0,1140,0,1140,980,4875,5070,0,0,1970,0,98042
1.5,3,3,1.0,7,205000.0,1120,0,1120,1260,8366,9000,0,0,1968,0,98042
3.25,3,3,2.0,8,350000.0,1130,330,1460,1560,1592,1701,0,0,2006,0,98126
2.5,4,3,2.0,7,256000.0,2050,0,2050,2030,5787,6615,0,0,2002,0,98198
1.0,3,3,1.0,7,275000.0,1000,250,1250,1310,7654,7350,0,0,1952,0,98125
2.5,4,3,2.0,9,372000.0,2520,0,2520,2540,9604,9793,0,0,1990,0,98031
3.25,3,4,1.5,9,688888.0,1760,820,2580,2140,9825,10270,1,0,1978,0,98027
1.0,2,2,2.0,7,170000.0,1200,0,1200,2150,24792,24792,0,0,1976,0,98053
2.25,5,3,1.0,7,530000.0,1070,1070,2140,1680,7910,8700,0,0,1962,0,98007
3.25,4,3,2.0,11,905000.0,3440,0,3440,3580,7661,6478,0,0,2006,0,98029
2.5,4,5,1.0,7,365000.0,1080,720,1800,1870,5070,5365,0,0,1979,0,98118
2.5,4,4,1.0,7,312000.0,1290,500,1790,1730,10584,9120,0,0,1981,0,98031
1.75,2,3,1.0,7,400000.0,1250,0,1250,1250,7680,7680,0,0,1922,1,98126
2.0,2,4,1.0,6,278750.0,800,0,800,1160,5765,3844,0,0,1936,0,98133
2.0,3,4,1.0,8,510000.0,1410,0,1410,2690,11995,12650,0,0,1965,0,98006
2.25,2,3,3.0,8,527700.0,1330,0,1330,1320,806,1389,0,0,2009,0,98117
2.75,4,4,1.5,9,740000.0,2190,700,2890,2280,4000,4000,0,0,1931,0,98109
2.5,4,3,2.0,9,512000.0,2550,0,2550,2840,17209,12560,0,0,1996,0,98059
2.5,5,3,2.0,8,362000.0,2880,0,2880,1960,8216,7200,0,0,2001,0,98030
1.0,3,4,1.0,5,225000.0,660,0,660,1320,6600,6600,0,0,1940,0,98168
2.25,3,3,2.0,7,491500.0,1470,0,1470,1610,4322,4322,0,0,1985,0,98029
1.75,4,3,1.0,8,429950.0,1320,380,1700,2000,10230,8006,0,0,1959,0,98133
1.0,3,4,1.0,7,375000.0,1040,0,1040,1280,9800,8880,0,0,1955,0,98006
1.0,2,4,1.0,6,199400.0,880,0,880,1430,4000,4000,0,0,1916,0,98106
2.5,4,3,2.0,9,364900.0,2490,0,2490,2650,9346,9454,2,0,1996,0,98042
1.5,3,3,1.0,7,324950.0,1210,0,1210,980,7560,7560,0,0,1941,0,98126
2.0,5,4,1.0,6,467000.0,1040,1040,2080,1940,4000,6000,0,0,1909,0,98144
1.0,3,4,1.0,7,380000.0,1380,0,1380,1190,5400,6075,0,0,1954,0,98125
2.25,3,3,1.0,7,250000.0,1620,0,1620,1910,10850,10568,0,0,1966,0,98055
1.0,4,3,1.5,7,700000.0,1680,0,1680,1710,4021,4021,0,0,1921,0,98103
1.0,3,5,1.0,6,206990.0,1330,0,1330,1300,9620,10360,0,0,1976,0,98092
1.75,3,5,1.0,7,670000.0,970,760,1730,1640,3400,5000,0,0,1928,0,98107
1.0,2,3,1.0,6,315000.0,790,0,790,1380,6969,12196,0,0,1955,1,98052
2.5,3,3,2.0,8,319950.0,2240,0,2240,2190,7500,7506,0,0,1985,0,98092
1.5,3,4,1.0,7,419000.0,1500,0,1500,1630,8272,8270,0,0,1958,0,98177
2.0,3,3,1.0,8,205000.0,1800,0,1800,2220,11419,11406,0,0,1989,0,98092
2.5,4,3,2.0,7,335000.0,1980,0,1980,1980,4745,4878,0,0,2004,0,98038
1.75,3,3,1.0,7,397000.0,1340,0,1340,1550,5100,5100,0,0,1953,0,98103
1.0,2,3,1.0,7,370000.0,750,0,750,1630,2020,2383,0,0,1908,1,98122
2.25,4,4,1.0,7,330000.0,1170,620,1790,1990,9920,9648,0,0,1969,0,98059
3.5,4,3,1.0,12,1785000.0,2910,2580,5490,4290,14300,13822,4,0,1996,0,98006
2.0,3,3,1.0,7,399000.0,1140,800,1940,1940,16300,11250,0,0,1978,0,98155
1.75,4,3,2.0,8,400000.0,2670,0,2670,2190,189486,218610,4,0,1972,0,98092
2.0,3,3,1.0,7,249900.0,1220,0,1220,1570,6404,7000,0,0,1994,0,98038
1.5,3,3,1.0,7,717000.0,1090,220,1310,1570,3880,3880,0,0,1956,0,98117
2.5,4,3,2.0,8,319000.0,1930,0,1930,2280,8336,7959,0,0,1995,0,98031
3.0,4,3,2.0,8,635000.0,2100,0,2100,1320,3800,3800,0,0,1972,0,98115
1.0,3,4,1.0,7,355000.0,1180,0,1180,1320,7573,7573,0,0,1977,0,98155
3.25,5,3,2.0,12,1600000.0,4320,0,4320,4410,32840,33210,0,0,1990,0,98006
1.75,4,3,1.0,7,585000.0,2320,820,3140,2240,12519,7308,0,0,1951,1,98033
2.0,3,4,1.0,7,320000.0,1160,1160,2320,1380,7800,7800,0,0,1960,0,98168
1.75,3,4,2.0,7,305495.0,2110,0,2110,1800,10200,10200,0,0,1966,0,98059
2.0,4,4,1.0,7,240000.0,1670,120,1790,2440,14690,10664,1,0,1960,0,98198
2.5,5,4,1.0,7,199950.0,1740,0,1740,1740,8750,8750,0,0,1959,0,98198
3.25,4,3,2.0,10,1620000.0,3820,0,3820,2440,8114,9195,0,0,2005,0,98004
3.5,3,4,2.0,9,770000.0,1750,300,2050,2300,21744,12200,4,1,1930,0,98166
2.25,4,3,2.0,8,255000.0,1680,0,1680,1678,3179,3590,0,0,2002,0,98092
2.25,4,4,1.0,8,289000.0,1930,0,1930,1930,8925,8400,0,0,1974,0,98058
3.0,4,3,2.0,8,494500.0,2470,1290,3760,1960,8804,7225,0,0,2002,0,98056
2.25,3,4,1.0,8,746000.0,1650,720,2370,1960,9619,9712,0,0,1973,0,98052
3.0,4,4,2.0,8,385000.0,2120,0,2120,2180,13000,11440,0,0,1978,0,98059
2.5,4,4,2.0,8,688100.0,2370,0,2370,2110,10513,9540,0,0,1987,0,98052
2.5,4,4,1.5,8,870300.0,1690,660,2350,1750,3150,3150,0,0,1910,0,98103
1.0,3,3,1.5,7,310000.0,1180,0,1180,1180,8474,7200,0,0,1956,0,98155
2.5,3,3,2.0,8,500000.0,2270,0,2270,1770,5654,7840,0,0,1999,0,98133
2.25,3,4,1.0,7,255000.0,1400,430,1830,1960,7770,7272,0,0,1977,0,98042
2.75,3,5,1.0,9,1475000.0,1970,1940,3910,3480,7080,7370,0,0,1949,0,98112
1.0,3,3,1.0,6,154500.0,890,0,890,1590,9465,9147,0,0,1957,0,98148
2.25,3,3,1.0,7,425000.0,1260,560,1820,1850,8058,7384,0,0,1974,0,98034
2.5,4,4,2.0,10,700000.0,2440,0,2440,2490,7491,8580,0,0,1988,0,98029
1.0,2,5,1.0,6,410500.0,740,370,1110,1590,3943,4311,0,0,1916,0,98109
2.0,3,4,1.0,7,432000.0,1210,660,1870,1620,7080,8000,0,0,1969,0,98034
1.5,3,3,1.5,8,530000.0,1240,0,1240,1420,4080,4080,0,0,1914,0,98144
2.0,3,5,1.0,7,465000.0,1560,0,1560,1970,8640,8625,0,0,1967,0,98034
2.5,3,3,2.0,8,498688.0,1910,0,1910,1800,5600,4928,0,0,1989,0,98029
1.0,3,4,1.0,9,573500.0,1600,600,2200,1880,21450,11250,0,0,1952,0,98166
2.75,4,4,2.0,8,349900.0,2530,0,2530,2490,13474,13140,0,0,1994,0,98023
1.0,3,3,1.0,7,220000.0,1130,0,1130,1460,12519,12507,0,0,1958,0,98056
1.0,2,4,1.0,6,260000.0,820,0,820,1000,6771,4440,0,0,1918,0,98106
1.0,2,3,1.0,6,290000.0,960,0,960,1210,4000,4000,0,0,1918,0,98118
1.5,4,4,1.5,8,615000.0,1780,200,1980,2250,3240,4000,0,0,1930,0,98144
3.5,4,3,2.0,10,730000.0,2250,1120,3370,3080,5638,7200,0,0,2001,0,98034
3.25,4,3,2.0,12,1950000.0,7420,0,7420,5610,167869,169549,3,0,2002,0,98045
2.25,3,3,2.0,7,332500.0,1800,0,1800,1870,10500,8555,0,0,1995,0,98038
3.5,5,3,2.0,9,650000.0,2820,1170,3990,2750,10120,9622,0,0,1990,0,98011
2.5,4,4,3.0,8,1400000.0,3390,680,4070,2020,7800,6760,0,0,2002,0,98115
1.75,4,4,1.5,7,465000.0,1480,160,1640,1440,7194,9405,0,0,1915,0,98011
3.25,4,3,2.0,10,690000.0,2460,1270,3730,3680,11820,10667,0,0,1990,0,98029
1.75,3,5,1.0,7,289900.0,1220,0,1220,1640,7004,7210,0,0,1966,0,98058
3.5,3,3,2.0,9,1620000.0,2570,920,3490,1880,4000,4000,0,0,2009,0,98112
2.5,3,3,2.0,7,339950.0,1730,0,1730,1780,4286,4343,0,0,1999,0,98148
2.75,4,4,1.5,8,367999.0,3430,0,3430,2090,8000,8000,0,0,1972,0,98023
2.5,4,3,2.0,7,380000.0,2320,0,2320,2010,10079,7438,0,0,1994,0,98038
1.75,3,4,1.0,7,440000.0,2030,0,2030,1950,17100,14400,0,0,1953,0,98166
4.0,5,3,2.0,10,975000.0,4850,0,4850,3850,36450,35325,0,0,1977,0,98005
1.5,3,3,1.0,7,309500.0,1340,0,1340,1540,13560,15000,0,0,1968,0,98028
1.0,3,5,1.0,6,350000.0,1130,0,1130,1180,8201,8203,0,0,1948,0,98155
2.0,2,3,2.0,6,215000.0,1180,0,1180,1310,2521,3003,0,0,2005,0,98038
1.0,2,3,1.0,6,254000.0,910,0,910,1460,6000,5800,0,0,1943,0,98118
1.75,3,3,1.5,7,567000.0,1630,0,1630,1800,4275,4275,3,0,1908,0,98115
1.0,2,4,2.0,7,402000.0,710,0,710,1370,1173,1173,0,0,1943,0,98102
1.0,4,2,1.0,5,365000.0,1520,0,1520,1740,80150,84506,0,0,1948,0,98045
2.5,4,3,2.0,9,625000.0,2820,0,2820,1300,8408,8408,0,0,2014,0,98155
1.75,4,3,1.5,7,432000.0,1970,0,1970,1230,5160,4920,0,0,1942,0,98126
3.0,5,4,1.0,8,335500.0,1700,540,2240,2280,19090,20000,0,0,1968,0,98058
1.75,2,5,1.0,8,672500.0,1020,840,1860,2130,5940,5940,2,0,1956,0,98116
1.0,4,5,1.5,6,336000.0,1780,0,1780,1460,4310,4310,0,0,1919,0,98118
2.5,4,4,2.0,7,294400.0,1788,0,1788,1700,10183,6600,0,0,1990,0,98002
2.5,3,3,2.0,8,541900.0,1880,0,1880,1840,3054,3815,0,0,1988,0,98007
1.75,3,4,1.0,8,505000.0,1520,780,2300,2300,11400,10140,0,0,1977,0,98052
2.5,3,3,2.0,7,255000.0,1610,0,1610,1680,6176,7414,0,0,1994,0,98030
2.5,6,3,1.0,7,435000.0,1470,800,2270,2270,11970,10640,0,0,1964,0,98011
1.75,2,5,1.5,7,636000.0,1230,0,1230,1210,3600,4500,0,0,1925,0,98119
3.5,4,3,2.0,9,655000.0,3420,0,3420,3420,33106,36590,0,0,2004,0,98010
1.5,3,3,1.0,7,280500.0,1370,300,1670,1090,6988,7753,0,0,1953,0,98148
1.0,2,3,1.0,7,520000.0,900,220,1120,1500,6141,7529,0,0,1946,0,98117
2.5,4,3,2.0,8,354000.0,2580,0,2580,2900,5476,5476,0,0,2005,0,98031
2.75,5,5,1.0,9,810000.0,2299,1548,3847,2690,17654,15344,2,0,1975,0,98003
2.5,4,3,1.5,9,400000.0,2300,1330,3630,2830,42884,80148,0,0,1979,0,98092
2.75,4,3,1.0,10,879900.0,1840,1740,3580,2910,12000,12428,0,0,1979,0,98074
4.0,5,4,2.0,10,1288000.0,2780,1270,4050,3120,11358,13555,0,0,1980,0,98040
3.5,3,3,2.0,10,902500.0,2130,1110,3240,3180,23522,23273,0,0,1992,0,98010
1.75,3,3,1.5,7,900000.0,1540,0,1540,1330,8400,4800,0,0,1902,0,98122
2.5,4,3,2.0,7,419500.0,2550,0,2550,2560,7200,5715,2,0,2003,0,98056
2.0,4,5,1.0,8,685000.0,1270,1070,2340,1600,6000,6000,0,0,1953,0,98199
2.5,4,3,2.0,8,429950.0,2320,0,2320,2330,4524,4524,0,0,2004,0,98059
2.5,4,3,2.0,7,464950.0,1640,0,1640,1640,6000,4800,0,0,2011,0,98106
1.0,2,4,1.0,6,239900.0,910,0,910,1410,9000,9440,0,0,1983,0,98045
3.25,4,3,2.0,8,406250.0,2550,0,2550,2370,11524,14001,0,0,1990,0,98019
2.5,4,3,2.0,8,447000.0,2660,0,2660,2480,8027,8095,0,0,1997,0,98045
2.5,3,3,2.0,7,466800.0,1480,0,1480,1660,14250,14250,0,0,1996,0,98033
2.5,4,5,1.0,7,674000.0,1740,1070,2810,1970,11560,11560,0,0,1962,0,98008
1.0,1,3,1.0,7,525000.0,830,0,830,1350,3200,2512,0,0,1924,0,98103
2.75,3,3,2.0,10,674950.0,3510,0,3510,2970,92347,37070,0,0,1990,0,98038
2.5,3,3,2.0,7,374900.0,2480,0,2480,2230,4950,5298,0,0,2004,0,98058
3.0,4,5,2.5,9,1443920.0,2720,1000,3720,2610,5000,5000,0,0,1905,0,98102
2.25,3,3,2.0,8,559500.0,2150,0,2150,2240,9250,9266,0,0,1984,0,98052
2.5,3,3,2.0,9,522500.0,2370,0,2370,2660,7875,7752,0,0,2003,0,98065
2.5,5,3,2.0,10,1130000.0,4310,0,4310,3170,28008,28559,0,0,1988,0,98053
2.75,5,3,2.0,8,498500.0,2990,0,2990,2290,7420,7678,0,0,1996,0,98059
1.0,4,3,1.5,8,571000.0,1350,0,1350,1520,4000,4000,0,0,1930,0,98117
