bathrooms,bedrooms,condition,floors,grade,sqft_above,sqft_basement,sqft_living,sqft_living15,sqft_lot,sqft_lot15,view,waterfront,yr_built,yr_renovated,yr_renovated_bool,zipcode,price,zipcode_price
1.0,2,3,1.0,6,700,0,700,1320,6000,6000,0,0,1943,0,0,98055,225000.0,4
1.5,4,3,1.0,8,1650,1400,3050,2930,82764,10074,0,0,1966,0,0,98056,555000.0,4
1.0,3,3,1.0,7,1010,0,1010,1010,9514,9514,0,0,1969,0,0,98059,270000.0,4
1.75,3,4,1.0,7,1480,0,1480,1430,7225,7201,0,0,1965,0,0,98056,320000.0,4
2.75,3,5,1.0,7,1610,780,2390,1920,7939,7939,0,0,1983,0,0,98056,405300.0,4
2.5,4,3,2.0,8,2430,0,2430,2650,3249,3844,0,0,2010,0,0,98059,427500.0,4
2.5,5,4,1.0,8,1410,1100,2510,2170,10240,10500,0,0,1984,0,0,98059,450000.0,4
2.5,4,3,2.0,9,2500,0,2500,2500,8282,8046,0,0,2013,0,0,98056,620000.0,4
2.0,3,4,1.0,8,1590,0,1590,2780,35988,23789,0,0,1974,0,0,98058,305100.0,4
1.75,4,5,1.0,7,1560,0,1560,1510,9000,8848,0,0,1969,0,0,98052,544300.0,4
2.5,3,3,2.0,8,2200,0,2200,2190,7278,8580,0,0,1990,0,0,98058,349900.0,4
1.75,3,3,1.5,7,1560,0,1560,2220,7245,8502,0,0,1962,1985,1,98052,422500.0,4
1.75,5,3,1.0,7,1190,1000,2190,2570,8250,8250,2,0,1963,0,0,98055,250000.0,4
2.5,4,3,1.0,10,2540,0,2540,2790,28563,20301,0,0,1984,0,0,98052,775000.0,4
2.5,4,3,2.0,9,3500,0,3500,3920,7048,7864,0,0,2005,0,0,98053,780000.0,4
2.75,4,5,1.0,8,2050,460,2510,2200,12500,12088,0,0,1976,0,0,98052,704000.0,4
2.5,4,3,2.0,7,2340,0,2340,2950,6896,6775,0,0,2001,0,0,98059,465950.0,4
1.75,5,3,2.0,6,1880,0,1880,1690,48787,8401,0,0,1922,0,0,98059,515000.0,4
2.5,4,5,1.0,9,1770,1370,3140,2460,9225,9600,2,0,1966,0,0,98055,578000.0,4
2.5,4,3,2.0,8,2110,0,2110,1650,9825,9900,0,0,2000,0,0,98059,420000.0,4
1.75,4,4,1.0,8,1720,0,1720,1840,8300,8300,0,0,1965,0,0,98055,330000.0,4
2.25,4,3,1.0,8,1350,600,1950,2150,7700,7350,0,0,1979,0,0,98058,305000.0,4
2.75,4,3,2.0,9,3550,0,3550,3550,9400,9421,0,0,2014,0,0,98059,659950.0,4
2.5,4,3,2.0,8,2400,0,2400,2040,8038,7756,0,0,2002,0,0,98059,440000.0,4
2.75,4,3,2.0,8,2920,0,2920,3030,6605,6605,0,0,2012,0,0,98059,625000.0,4
2.5,2,3,1.0,8,2380,0,2380,1870,6600,6600,0,0,2010,0,0,98053,699800.0,4
2.5,4,3,2.0,8,2640,0,2640,2240,8625,8700,0,0,1987,0,0,98058,429900.0,4
1.5,5,4,1.0,7,1560,990,2550,1380,6300,6300,0,0,1959,0,0,98056,272000.0,4
2.5,3,3,2.0,7,1740,0,1740,1290,4948,3383,0,0,2008,0,0,98053,410000.0,4
2.75,4,3,3.0,9,2840,0,2840,2880,4227,4227,0,0,2014,0,0,98052,784950.0,4
2.5,4,3,1.0,7,1100,770,1870,1590,8190,9150,0,0,1977,0,0,98058,285000.0,4
2.5,5,4,1.0,8,1430,590,2020,1680,8250,8959,0,0,1978,0,0,98058,346500.0,4
2.5,2,3,2.0,8,1900,0,1900,1510,2983,3876,0,0,2006,0,0,98053,530000.0,4
2.5,4,3,2.0,9,2480,0,2480,3480,4602,5739,0,0,2000,0,0,98052,840000.0,4
2.75,3,3,2.0,9,2820,0,2820,3140,5348,5640,0,0,2008,0,0,98052,749000.0,4
2.75,3,3,2.0,9,3080,0,3080,3080,7282,7274,0,0,2008,0,0,98059,585000.0,4
2.5,3,3,2.0,9,2930,0,2930,3720,33981,35230,2,0,2000,0,0,98059,785000.0,4
2.5,4,3,2.0,9,2700,0,2700,2730,8810,5100,0,0,2004,0,0,98052,690000.0,4
2.5,5,3,1.0,8,1680,1200,2880,2080,6902,5586,0,0,1976,2007,1,98058,360000.0,4
2.25,3,4,1.0,8,1290,440,1730,1730,13040,11016,0,0,1988,0,0,98052,500000.0,4
3.25,4,3,2.0,9,3990,0,3990,3920,9786,8200,0,0,2004,0,0,98053,866000.0,4
3.0,4,3,2.0,8,2720,0,2720,2140,183823,173804,0,0,1975,2007,1,98053,850000.0,4
1.75,2,3,1.0,8,1680,0,1680,1670,4500,4500,0,0,2004,0,0,98053,550285.0,4
2.25,4,4,2.0,8,2570,0,2570,2210,11070,9600,0,0,1966,0,0,98058,479950.0,4
3.0,4,3,2.0,8,1850,0,1850,2270,9976,8542,0,0,1991,0,0,98059,430000.0,4
2.0,3,5,1.0,6,1720,0,1720,1860,11875,7500,0,0,1905,0,0,98056,313100.0,4
1.0,2,3,1.0,6,750,0,750,1430,6089,6451,2,0,1937,0,0,98055,213000.0,4
3.0,5,3,1.0,7,1370,1300,2670,2580,11761,10703,0,0,1981,0,0,98052,515000.0,4
2.5,3,3,1.5,8,2580,0,2580,2580,214315,70131,0,0,1946,1986,1,98053,400000.0,4
1.0,3,5,1.0,7,1340,0,1340,1310,9339,9350,0,0,1960,0,0,98056,345000.0,4
2.75,4,3,2.0,9,3110,0,3110,3590,6050,6054,0,0,2014,0,0,98052,799990.0,4
1.75,3,4,2.0,8,1540,540,2080,2080,12714,12107,0,0,1984,0,0,98052,436800.0,4
1.5,3,3,2.0,8,1200,0,1200,1270,2002,1848,0,0,1966,0,0,98055,140000.0,4
0.75,2,4,1.0,4,780,0,780,1620,55764,30847,0,0,1945,0,0,98058,200000.0,4
2.5,3,3,2.0,7,1490,0,1490,1490,2138,2094,0,0,2005,0,0,98055,237000.0,4
2.5,2,3,2.0,8,1310,0,1310,1310,2915,3425,0,0,1999,0,0,98059,330000.0,4
1.0,2,4,1.0,5,800,0,800,1500,17965,8925,0,0,1942,0,0,98058,230000.0,4
4.25,5,3,2.0,11,3510,910,4420,4220,13497,12015,0,0,2000,0,0,98059,1205000.0,4
1.0,3,4,1.0,6,1370,0,1370,1080,11658,9198,0,0,1958,0,0,98058,249950.0,4
1.75,3,3,1.0,7,1090,900,1990,2150,6500,6500,0,0,1961,0,0,98055,285000.0,4
2.5,4,3,2.0,7,2510,0,2510,2570,5258,5119,0,0,2001,0,0,98056,410000.0,4
2.5,4,3,2.0,8,2030,0,2030,2030,4499,4539,0,0,2003,0,0,98058,365500.0,4
3.5,5,3,2.0,7,3200,0,3200,2730,43560,43560,0,0,1989,0,0,98059,499950.0,4
2.25,4,4,1.0,7,1590,440,2030,1960,11585,8977,0,0,1967,0,0,98052,545000.0,4
1.75,4,3,1.5,8,1740,0,1740,1680,7208,7350,0,0,1976,0,0,98058,329950.0,4
2.5,4,3,2.0,8,2400,0,2400,2400,7693,8038,0,0,2003,0,0,98059,450000.0,4
3.0,4,3,2.0,9,3150,0,3150,2680,6599,9430,0,0,2008,0,0,98056,649500.0,4
2.75,4,3,2.0,9,3350,0,3350,3625,5416,5637,0,0,2014,0,0,98053,790500.0,4
2.5,3,3,2.0,8,2450,0,2450,2450,4332,4154,0,0,2010,0,0,98053,660000.0,4
2.5,4,3,2.0,9,3330,0,3330,2640,7399,8601,0,0,2009,0,0,98052,760000.0,4
2.0,2,3,1.0,8,1920,0,1920,1670,6045,5200,0,0,2003,0,0,98053,554000.0,4
2.5,4,3,2.0,7,1790,0,1790,1950,6590,5180,0,0,2005,0,0,98059,397000.0,4
3.75,5,3,2.0,10,3090,0,3090,3191,4943,5561,0,0,2010,0,0,98058,551000.0,4
2.5,4,3,2.0,11,3760,0,3760,3930,29224,19916,0,0,1987,0,0,98052,1010000.0,4
2.5,3,4,2.0,8,2280,0,2280,2310,10255,10094,0,0,1985,0,0,98058,380000.0,4
1.5,4,4,1.0,7,810,660,1470,1290,5850,7300,0,0,1973,0,0,98052,426000.0,4
2.5,2,3,1.0,9,2680,0,2680,2305,11214,6908,0,0,2006,0,0,98053,930000.0,4
1.75,4,3,1.0,8,1650,0,1650,1750,7800,10400,0,0,1968,0,0,98058,327500.0,4
2.25,3,4,1.0,7,1410,340,1750,1720,9298,7875,0,0,1969,0,0,98058,265000.0,4
2.5,5,4,1.0,7,1110,1110,2220,1780,9360,7704,0,0,1968,0,0,98058,299000.0,4
3.0,3,5,2.0,8,1845,0,1845,2100,5100,7650,2,0,1947,0,0,98056,510000.0,4
1.5,3,4,1.0,7,1670,0,1670,1930,11610,10200,0,0,1963,0,0,98055,280000.0,4
2.5,3,3,2.0,9,2770,0,2770,3010,39529,35435,0,0,1987,0,0,98053,715000.0,4
2.5,4,3,2.0,9,3150,0,3150,3030,7277,8643,0,0,2006,0,0,98056,681716.0,4
1.75,3,3,1.0,7,1310,0,1310,1790,12750,13500,0,0,1993,0,0,98059,337000.0,4
2.25,3,3,2.0,8,2090,0,2090,1760,12112,12112,0,0,1983,0,0,98052,562100.0,4
2.5,4,3,2.0,9,2810,0,2810,2850,6296,6140,0,0,2013,0,0,98059,487500.0,4
2.5,3,3,2.0,9,2290,0,2290,2700,6302,7500,0,0,1997,0,0,98058,440000.0,4
2.5,3,3,2.0,8,1940,0,1940,2070,8196,8514,0,0,1991,0,0,98052,661000.0,4
2.25,4,5,2.0,8,2150,0,2150,2200,27345,11923,0,0,1976,0,0,98059,410000.0,4
2.75,3,4,1.0,7,1310,870,2180,1510,7519,7107,0,0,1981,0,0,98052,568500.0,4
3.5,4,3,1.0,9,2560,1250,3810,3230,13592,9311,1,0,2013,0,0,98056,839900.0,4
2.25,3,4,1.0,8,1370,290,1660,2100,10140,10125,0,0,1980,0,0,98052,566000.0,4
2.5,4,3,2.0,7,2480,0,2480,2950,4504,4504,0,0,2005,0,0,98059,425000.0,4
2.5,4,3,2.0,8,1950,0,1950,1760,4947,5611,0,0,2000,0,0,98056,449999.0,4
1.5,4,4,1.5,7,1960,0,1960,2050,12688,9375,0,0,1962,0,0,98052,442000.0,4
3.0,4,3,2.0,8,2620,0,2620,2060,214750,212137,0,0,1992,0,0,98058,678500.0,4
1.5,4,4,1.5,7,1970,0,1970,1880,14490,14880,0,0,1963,0,0,98059,374950.0,4
1.75,4,3,1.0,7,1220,530,1750,1840,18810,17424,0,0,1977,0,0,98059,360000.0,4
1.75,2,3,2.0,10,3050,0,3050,3050,50965,40107,0,0,1991,0,0,98053,890000.0,4
2.5,4,3,2.0,8,2040,0,2040,2230,5875,5459,0,0,2004,0,0,98056,345000.0,4
2.0,2,3,1.0,8,1930,0,1930,1900,5479,5479,0,0,2005,0,0,98053,548050.0,4
2.5,4,3,2.0,8,3040,0,3040,3040,6425,7800,0,0,2008,0,0,98052,776000.0,4
2.0,3,4,2.0,8,2080,0,2080,2230,12094,12204,0,0,1982,0,0,98052,424240.0,4
1.0,3,5,1.5,6,1240,0,1240,1140,5700,5700,0,0,1953,0,0,98056,238000.0,4
1.75,5,3,1.0,8,1650,1600,3250,2620,13702,11328,2,0,1965,0,0,98055,463828.0,4
2.5,4,3,2.0,9,2710,0,2710,2710,6558,7635,0,0,1997,0,0,98058,455000.0,4
2.5,3,4,2.0,8,2320,0,2320,2340,219978,88862,0,0,1993,0,0,98053,685000.0,4
1.75,3,5,1.5,6,1700,0,1700,1100,51649,39504,0,0,1931,0,0,98059,545000.0,4
2.0,3,4,1.0,7,1410,0,1410,1830,7622,8330,0,0,1983,0,0,98058,272500.0,4
2.5,4,4,2.0,8,2130,0,2130,2220,10375,8508,0,0,1986,0,0,98058,435000.0,4
1.0,3,3,1.0,7,1230,0,1230,1380,9660,10125,0,0,1968,0,0,98053,322000.0,4
1.75,5,4,1.0,7,1770,0,1770,1370,15525,10395,0,0,1959,0,0,98059,200000.0,4
2.75,5,3,2.0,9,2830,0,2830,3150,5310,6581,0,0,2006,0,0,98052,725000.0,4
2.25,2,3,2.0,8,1130,0,1130,1140,2191,1710,0,0,2010,0,0,98052,415000.0,4
1.0,2,4,1.0,6,790,0,790,800,7450,7450,0,0,1944,0,0,98058,169500.0,4
2.75,5,3,2.0,8,2730,0,2730,2730,5820,5700,0,0,2014,0,0,98059,565997.0,4
2.5,4,3,2.0,9,3110,0,3110,3090,6930,7000,0,0,2004,0,0,98052,755000.0,4
1.0,3,5,1.0,7,1270,0,1270,1270,8925,8996,0,0,1955,0,0,98056,317000.0,4
2.5,4,3,2.0,9,3200,0,3200,2930,36276,33171,0,0,1993,0,0,98053,737500.0,4
2.0,4,4,1.0,6,1080,620,1700,2070,21780,12054,0,0,1940,0,0,98052,445000.0,4
1.75,4,4,1.0,8,1880,540,2420,2780,37800,35532,0,0,1981,0,0,98053,602000.0,4
2.25,4,4,2.0,8,2410,1000,3410,2870,57063,145490,0,0,1978,0,0,98059,471000.0,4
2.0,4,4,1.0,7,1800,0,1800,1730,13551,13551,0,0,1974,0,0,98059,305000.0,4
2.5,3,3,2.0,7,1870,0,1870,2160,3480,3480,0,0,2002,0,0,98056,325000.0,4
2.5,4,3,2.0,8,2770,0,2770,2650,89298,89298,0,0,2004,0,0,98053,700000.0,4
2.5,4,3,2.0,9,2830,0,2830,2730,6163,6202,0,0,2000,0,0,98056,527000.0,4
2.5,4,3,2.0,8,2930,0,2930,2030,8679,7264,0,0,2014,0,0,98056,635000.0,4
2.5,2,3,1.0,8,2170,0,2170,2150,6750,6074,0,0,2012,0,0,98053,765000.0,4
2.0,2,3,1.0,8,1510,0,1510,1510,3961,3962,0,0,2010,0,0,98053,485000.0,4
3.5,6,3,2.0,9,3000,1430,4430,2730,11453,5661,0,0,2001,0,0,98056,875000.0,4
2.0,2,3,2.0,7,1540,0,1540,2280,54450,29918,0,0,1983,0,0,98053,475000.0,4
2.5,3,3,2.0,7,1850,0,1850,1850,3400,3400,0,0,2010,0,0,98053,359782.0,4
1.5,3,4,1.0,7,1150,0,1150,1760,8686,8798,0,0,1963,0,0,98055,213400.0,4
2.5,4,3,2.0,10,3540,0,3540,3280,9349,7546,0,0,2003,0,0,98052,899000.0,4
3.5,4,3,2.5,8,2370,0,2370,2520,3692,5425,0,0,2013,0,0,98056,400000.0,4
2.5,3,3,2.0,7,2510,0,2510,2530,5186,5186,0,0,2001,0,0,98053,571000.0,4
2.5,4,3,2.0,8,2510,0,2510,2510,4349,4314,0,0,2010,0,0,98059,490000.0,4
5.5,4,3,1.0,11,5400,1150,6550,4110,217374,50378,0,0,2006,0,0,98058,1500000.0,4
2.5,3,4,1.0,7,1450,650,2100,2010,7600,7600,0,0,1980,0,0,98052,509250.0,4
2.5,6,3,2.0,7,3880,0,3880,2620,5700,5070,0,0,2003,0,0,98053,635000.0,4
1.5,3,3,1.5,7,2170,540,2710,2130,47419,48144,0,0,1980,0,0,98053,442500.0,4
1.75,3,3,1.0,7,1270,0,1270,1700,9170,8500,0,0,1969,0,0,98052,555000.0,4
2.25,3,3,1.0,8,1780,0,1780,2080,10395,9360,0,0,1967,0,0,98058,300000.0,4
2.25,3,3,1.0,7,1540,360,1900,1480,8125,8284,0,0,1969,0,0,98058,340000.0,4
3.0,4,3,1.5,9,3220,0,3220,2950,6224,6224,0,0,2009,0,0,98059,584950.0,4
2.5,3,3,2.0,8,2130,0,2130,2130,8404,8404,0,0,1991,0,0,98058,378000.0,4
1.0,3,4,1.0,6,1620,0,1620,1680,10610,10795,0,0,1958,0,0,98059,345000.0,4
2.5,4,3,2.0,9,3230,0,3230,3740,7766,8344,0,0,2005,0,0,98052,714000.0,4
2.5,4,3,2.0,8,2600,0,2600,2550,8921,8683,0,0,1991,0,0,98058,392000.0,4
2.25,3,3,1.0,8,1790,0,1790,2290,11393,11894,0,0,1978,0,0,98052,493000.0,4
2.25,3,3,1.0,8,1280,500,1780,1710,9720,9790,0,0,1981,0,0,98059,292000.0,4
2.75,5,5,1.0,8,1350,1270,2620,1940,8861,10800,0,0,1979,0,0,98056,519000.0,4
2.75,4,3,1.5,8,2640,0,2640,2520,35070,34986,0,0,1963,0,0,98058,395000.0,4
3.5,5,3,2.0,9,2820,1100,3920,3170,5150,5530,0,0,2004,0,0,98052,918000.0,4
2.5,3,3,2.0,7,1690,0,1690,2330,4851,4851,0,0,2004,0,0,98053,499000.0,4
1.0,4,5,1.5,7,1620,0,1620,1310,6000,6000,0,0,1905,0,0,98055,327000.0,4
2.0,4,3,1.5,7,2420,0,2420,1570,10735,9540,0,0,1967,0,0,98052,525000.0,4
2.0,3,5,1.0,7,960,880,1840,1810,16815,16732,0,0,1972,0,0,98059,390000.0,4
2.25,4,3,2.0,8,2430,0,2430,2070,7490,7469,0,0,1983,0,0,98058,330000.0,4
1.5,2,4,2.0,7,1260,0,1260,1260,2625,2625,0,0,1983,0,0,98052,401000.0,4
1.75,4,4,1.0,7,1020,700,1720,1720,7455,7700,0,0,1963,0,0,98058,246000.0,4
2.75,4,3,2.0,10,3660,0,3660,3090,150282,53578,0,0,1990,0,0,98053,730000.0,4
1.0,2,3,1.0,6,1550,0,1550,1188,38449,25875,0,0,1947,0,0,98055,222000.0,4
2.5,3,4,1.0,8,1460,880,2340,2250,10005,8162,0,0,1978,0,0,98058,375000.0,4
1.75,3,3,1.0,7,1140,450,1590,1590,7280,9634,0,0,1974,0,0,98058,280000.0,4
2.25,4,3,2.0,7,1870,0,1870,1970,7700,7700,0,0,1977,0,0,98052,520000.0,4
2.5,4,4,2.0,11,3400,0,3400,2880,35062,9705,0,0,1988,0,0,98052,915000.0,4
2.5,3,3,2.0,8,1260,0,1260,1310,3855,3344,0,0,1999,0,0,98059,300000.0,4
1.5,4,4,1.0,8,1190,630,1820,1890,17918,15241,0,0,1962,0,0,98056,429900.0,4
1.75,3,4,1.0,7,1030,960,1990,1560,9885,10000,0,0,1978,0,0,98052,438000.0,4
1.0,3,3,1.0,6,1250,0,1250,1188,8314,7700,0,0,1958,0,0,98058,144000.0,4
1.75,2,3,1.0,6,1340,0,1340,1980,7380,9600,0,0,1940,0,0,98055,192000.0,4
2.25,5,3,2.0,8,2290,0,2290,2750,39000,39900,0,0,1979,0,0,98052,670000.0,4
2.0,3,3,1.0,7,1700,0,1700,2480,52826,114728,0,0,1991,0,0,98058,429000.0,4
2.5,4,3,2.0,9,2440,0,2440,2370,9727,11503,0,0,1987,0,0,98052,749500.0,4
1.75,2,3,1.0,8,1930,0,1930,1810,5570,5178,0,0,2005,0,0,98053,515000.0,4
1.75,3,4,1.0,7,1240,620,1860,1940,9629,9629,0,0,1961,0,0,98059,315000.0,4
2.5,3,3,2.0,9,2620,0,2620,2620,9112,9067,0,0,1995,0,0,98052,738000.0,4
2.0,3,3,1.0,7,1150,250,1400,1820,7384,7992,0,0,1979,0,0,98058,295000.0,4
1.75,3,3,1.0,8,1190,800,1990,1930,9594,9765,0,0,1977,0,0,98052,507500.0,4
1.75,3,3,1.0,8,1330,0,1330,2110,7848,8497,0,0,1978,0,0,98058,347000.0,4
1.5,3,4,1.0,7,1540,0,1540,1550,13475,13475,0,0,1972,0,0,98059,270000.0,4
2.25,4,5,1.0,8,1480,720,2200,2710,6750,6750,0,0,1959,0,0,98056,376000.0,4
1.75,3,3,1.0,7,1690,0,1690,2070,48096,35160,0,0,1973,0,0,98053,500000.0,4
2.5,4,3,2.0,9,3010,0,3010,2960,6181,6515,0,0,2000,0,0,98056,568500.0,4
2.25,3,3,2.0,8,2480,0,2480,2280,8755,9940,0,0,1979,0,0,98058,325000.0,4
0.75,1,1,1.0,5,780,0,780,1750,77603,30847,0,0,1945,0,0,98058,190000.0,4
2.5,3,3,2.0,9,2700,0,2700,2500,6947,6947,3,0,2013,0,0,98056,950000.0,4
3.25,4,3,2.0,8,1900,860,2760,2760,4104,5186,0,0,2014,0,0,98056,641000.0,4
2.0,3,3,1.0,6,940,740,1680,1550,8946,11625,0,0,1996,0,0,98053,381000.0,4
1.5,3,4,1.0,7,1360,0,1360,1650,10726,10726,0,0,1966,0,0,98059,348500.0,4
3.5,6,3,1.0,8,1290,1290,2580,2020,13572,11656,0,0,1987,0,0,98052,604000.0,4
3.5,4,3,2.0,11,3790,0,3790,3410,90169,46951,0,0,1998,0,0,98053,1295000.0,4
2.75,4,3,2.0,10,3440,0,3440,2560,8150,8315,0,0,2014,0,0,98056,730000.0,4
2.5,3,3,2.0,9,2090,0,2090,2520,6294,5735,0,0,2004,0,0,98052,566000.0,4
1.0,3,3,1.0,6,1250,0,1250,1250,21303,17920,0,0,1970,0,0,98053,259875.0,4
2.5,4,3,2.0,8,2650,0,2650,2640,4644,5099,0,0,2013,0,0,98053,731500.0,4
2.75,3,4,1.0,7,2120,0,2120,1180,7650,7650,0,0,1958,0,0,98056,370000.0,4
1.0,3,3,1.0,7,1250,0,1250,1530,26862,24463,0,0,1965,0,0,98058,287000.0,4
2.25,5,3,2.0,8,3040,0,3040,2020,8111,8304,0,0,1984,0,0,98052,562000.0,4
2.5,4,4,2.0,8,2640,0,2640,2630,25038,16668,0,0,1995,0,0,98056,657000.0,4
2.75,4,3,2.0,10,2640,0,2640,2980,9000,9137,0,0,1990,0,0,98052,790000.0,4
2.25,3,3,2.0,8,2200,0,2200,2170,8000,8000,0,0,1981,0,0,98055,360000.0,4
2.5,3,3,2.0,10,3010,0,3010,3240,74390,109771,0,0,1998,0,0,98053,775000.0,4
1.75,3,4,1.0,7,1270,0,1270,1560,12420,9910,0,0,1962,0,0,98056,379600.0,4
1.75,3,3,1.0,7,1460,0,1460,1720,7700,7280,0,0,1979,0,0,98052,424500.0,4
1.5,2,4,1.0,6,940,540,1480,1090,7276,6710,0,0,1978,0,0,98056,269500.0,4
2.5,4,3,2.0,9,3400,0,3400,2970,6742,6909,0,0,2004,0,0,98052,799000.0,4
2.25,3,3,2.0,8,1910,0,1910,1714,3481,3177,0,0,2009,0,0,98055,293000.0,4
2.5,4,3,2.0,8,2090,0,2090,2080,5289,7109,0,0,1989,0,0,98058,349950.0,4
2.5,3,3,2.0,8,2480,0,2480,2310,6600,6656,0,0,2002,0,0,98053,583800.0,4
2.5,4,3,2.0,10,3430,0,3430,3110,7508,8741,0,0,1998,0,0,98052,813000.0,4
1.5,4,4,1.0,7,1010,720,1730,1650,7700,8066,0,0,1963,0,0,98059,317500.0,4
2.5,4,3,2.0,7,4190,0,4190,2480,7504,6727,0,0,2004,0,0,98058,460000.0,4
2.75,5,3,2.0,10,3300,0,3300,3150,7560,8580,0,0,2007,0,0,98052,1105000.0,4
2.25,5,3,1.0,7,1290,1000,2290,1660,7420,7526,0,0,1973,0,0,98058,359900.0,4
3.25,3,3,2.0,10,3190,1530,4720,3260,32467,26386,2,0,1998,0,0,98059,860000.0,4
1.75,3,4,1.0,7,1100,320,1420,1810,7650,7650,0,0,1984,0,0,98056,310000.0,4
2.5,3,3,2.0,7,1600,0,1600,1500,3573,11089,0,0,2013,0,0,98056,305450.0,4
3.25,4,3,2.0,13,4890,0,4890,5790,13402,13539,0,0,2004,0,0,98059,1780000.0,4
1.5,3,3,1.5,6,2060,0,2060,2190,15837,8549,0,0,1903,0,0,98055,200000.0,4
2.0,3,3,1.0,8,1780,0,1780,2470,8621,8542,0,0,1992,0,0,98059,406500.0,4
1.0,3,3,1.0,6,1190,0,1190,1230,8820,7980,0,0,1959,0,0,98058,166950.0,4
1.75,2,3,1.0,8,1340,0,1340,1350,4664,4236,0,0,2004,0,0,98053,415000.0,4
1.0,3,3,1.0,7,1030,0,1030,1030,5350,5250,0,0,1924,2009,1,98055,305000.0,4
2.5,4,3,2.0,7,3180,0,3180,2610,5405,5403,0,0,2001,0,0,98059,510000.0,4
1.75,3,3,1.0,8,1690,0,1690,2290,53578,52707,0,0,1984,0,0,98053,509900.0,4
1.75,3,4,1.0,7,1470,280,1750,1820,12325,9750,0,0,1968,0,0,98052,499000.0,4
1.0,3,4,1.5,6,1240,0,1240,1240,5250,5250,0,0,1904,0,0,98055,221000.0,4
3.75,5,3,2.0,10,4170,0,4170,3030,8142,7980,2,0,2006,0,0,98056,1088000.0,4
2.5,4,3,2.0,8,1870,670,2540,2290,6365,5942,0,0,2000,0,0,98055,380000.0,4
2.25,4,3,2.0,8,2310,0,2310,2310,7490,8480,0,0,1980,0,0,98055,320000.0,4
2.5,4,3,2.0,10,3200,0,3200,3770,12369,12960,0,0,1998,0,0,98059,725126.0,4
1.0,3,3,1.0,7,1010,570,1580,1710,7424,7772,0,0,1962,0,0,98058,305000.0,4
1.0,3,4,1.0,5,960,0,960,960,5700,5700,0,0,1956,0,0,98056,208950.0,4
1.75,4,4,1.5,7,870,770,1640,2460,9299,14326,0,0,1943,0,0,98056,522500.0,4
1.75,5,3,1.5,8,2510,0,2510,1900,9750,9750,0,0,1969,0,0,98052,570000.0,4
2.5,4,3,2.0,8,2100,0,2100,2060,7208,7480,0,0,1974,0,0,98058,333000.0,4
2.5,3,3,2.0,7,2470,0,2470,2470,4565,5064,0,0,2005,0,0,98056,445000.0,4
4.0,5,3,2.0,10,2830,630,3460,1890,5400,5400,0,0,2012,0,0,98056,980000.0,4
1.0,2,3,1.0,6,1060,0,1060,2320,16988,10580,0,0,1954,0,0,98058,151600.0,4
3.25,3,4,2.0,11,4540,750,5290,3750,224442,84936,0,0,1988,0,0,98053,1690000.0,4
2.5,3,3,2.0,7,2120,0,2120,2280,4310,4380,0,0,2001,0,0,98053,559950.0,4
1.0,3,3,1.0,7,1050,360,1410,1800,7419,8000,0,0,1969,0,0,98056,301500.0,4
2.5,4,3,2.0,8,1914,0,1914,1714,3272,3250,0,0,2009,0,0,98055,300000.0,4
2.5,4,3,2.0,8,3010,0,3010,3250,9000,5531,0,0,2008,0,0,98059,530000.0,4
1.75,2,4,1.5,6,1050,0,1050,1320,6500,10075,2,0,1925,0,0,98055,295000.0,4
2.5,3,3,2.0,8,1920,0,1920,1930,9180,7252,0,0,1988,0,0,98055,230000.0,4
1.0,2,3,1.0,7,1410,0,1410,1540,7000,6000,0,0,1968,0,0,98055,175000.0,4
2.5,4,3,2.0,8,1850,0,1850,1830,7850,8140,0,0,1985,0,0,98052,540000.0,4
1.75,6,3,1.0,8,1340,1200,2540,1900,8400,7695,0,0,1977,0,0,98058,317500.0,4
2.5,2,3,1.0,8,2395,0,2395,2170,6143,6162,0,0,2003,0,0,98053,800000.0,4
3.25,3,3,2.0,10,1900,830,2730,2730,9588,12736,1,0,1984,0,0,98052,981000.0,4
2.5,3,3,2.0,8,2610,0,2610,2810,5845,5000,0,0,2005,0,0,98059,515000.0,4
1.0,2,4,1.0,5,930,0,930,930,4743,4779,0,0,1942,0,0,98056,141800.0,4
1.75,3,3,1.0,8,1890,0,1890,2110,100623,50529,3,0,1978,0,0,98053,550000.0,4
1.0,2,3,1.5,4,1470,0,1470,1670,25661,43301,0,0,1932,0,0,98059,230000.0,4
1.0,3,3,1.0,6,1170,0,1170,1170,7560,7560,0,0,1958,0,0,98058,145600.0,4
1.0,2,4,2.0,7,1010,0,1010,1220,7338,7719,0,0,1981,0,0,98056,315000.0,4
2.25,3,4,1.0,7,1040,360,1400,1860,10436,9318,0,0,1985,0,0,98058,258900.0,4
1.75,3,4,1.0,7,1280,0,1280,1440,10716,9870,0,0,1969,0,0,98059,290000.0,4
2.75,3,3,1.0,7,1000,400,1400,1400,7880,7279,0,0,1981,0,0,98056,311000.0,4
1.75,3,4,1.0,7,1300,670,1970,1970,10800,8768,0,0,1979,0,0,98056,350000.0,4
1.0,2,3,1.0,6,820,0,820,1960,8423,9140,2,0,1957,0,0,98055,265000.0,4
2.5,3,3,2.0,11,3560,0,3560,3290,11448,11506,0,0,1997,0,0,98052,843500.0,4
2.25,4,4,2.0,8,2370,0,2370,2370,9360,9720,0,0,1979,0,0,98052,684680.0,4
